Year,m,d,Time,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s),area
2019,2,15,18,0.0,1015.2,89.0,0.0,34.0,3.1,1.5,50000.0,261.0,5.9,4.6,1
2019,2,15,19,0.0,1015.9,92.0,0.0,34.0,2.4,1.2,50000.0,254.0,6.8,5.5,1
2019,2,15,20,0.0,1016.0,98.0,0.0,34.0,0.9,0.6,50000.0,238.0,4.2,3.9,1
2019,2,15,21,0.0,1015.9,99.0,0.0,34.0,0.3,0.1,41370.0,240.0,4.0,3.4,1
2019,2,15,22,0.0,1015.8,100.0,0.0,34.0,0.7,0.7,42110.0,215.0,4.2,3.4,1
2019,2,15,23,0.0,1014.9,100.0,0.0,34.0,-0.3,-0.3,19340.0,203.0,3.6,3.2,1
2019,2,16,0,6.0,1014.2,100.0,0.0,34.0,-0.1,-0.1,5380.0,213.0,4.6,3.7,1
2019,2,16,1,9.0,1013.4,100.0,0.0,34.0,0.1,0.1,230.0,215.0,6.4,5.2,1
2019,2,16,2,9.0,1012.5,100.0,0.0,34.0,0.2,0.2,180.0,210.0,4.7,3.8,1
2019,2,16,3,9.0,1011.7,100.0,0.0,34.0,0.4,0.4,320.0,231.0,6.8,5.1,1
2019,2,16,4,8.0,1010.5,100.0,0.0,34.0,0.7,0.7,4890.0,229.0,6.1,4.3,1
2019,2,16,5,7.0,1009.6,100.0,0.0,34.0,0.7,0.7,10900.0,218.0,4.8,3.7,1
2019,2,16,6,0.0,1008.9,100.0,0.0,34.0,-0.6,-0.6,8530.0,213.0,4.4,3.6,1
2019,2,16,7,0.0,1008.3,100.0,0.0,34.0,0.1,0.1,23310.0,234.0,4.8,3.3,1
2019,2,16,8,0.0,1007.2,93.0,0.0,34.0,1.9,1.0,40330.0,227.0,6.3,4.5,1
2019,2,16,9,0.0,1006.6,76.0,0.0,34.0,3.8,0.1,42530.0,244.0,7.0,5.1,1
2019,2,16,10,0.0,1005.8,66.0,0.0,34.0,5.0,-0.9,37780.0,245.0,9.2,6.0,1
2019,2,16,11,0.0,1004.9,60.0,0.0,34.0,5.8,-1.3,47180.0,250.0,8.7,6.2,1
2019,2,16,12,0.0,1004.4,57.0,0.0,34.0,6.3,-1.7,42530.0,256.0,10.4,6.9,1
2019,2,16,13,0.0,1003.7,57.0,0.0,34.0,6.1,-1.8,40920.0,259.0,10.8,6.8,1
2019,2,16,14,0.0,1003.4,58.0,0.0,34.0,5.8,-1.8,50000.0,262.0,8.7,5.0,1
2019,2,16,15,0.0,1002.9,67.0,0.0,34.0,4.2,-1.4,50000.0,249.0,9.8,5.7,1
2019,2,16,16,6.0,1002.3,74.0,0.0,34.0,3.5,-0.7,50000.0,246.0,6.5,4.9,1
2019,2,16,17,8.0,1001.9,78.0,0.0,34.0,2.9,-0.5,45040.0,246.0,6.6,4.5,1
2019,2,16,18,7.0,1002.3,78.0,0.0,34.0,2.9,-0.5,50000.0,271.0,8.1,5.6,1
2019,2,16,19,0.0,1002.9,83.0,0.0,34.0,2.0,-0.6,41960.0,284.0,8.0,6.4,1
2019,2,16,20,7.0,1002.8,82.0,0.0,34.0,2.0,-0.7,50000.0,277.0,6.5,5.1,1
2019,2,16,21,0.0,1003.4,82.0,0.0,34.0,1.7,-1.1,50000.0,268.0,6.6,5.3,1
2019,2,16,22,0.0,1004.1,76.0,0.0,34.0,1.8,-2.0,50000.0,297.0,8.0,6.2,1
2019,2,16,23,0.0,1004.7,76.0,0.0,34.0,1.3,-2.4,50000.0,290.0,9.9,6.8,1
2019,2,17,0,0.0,1004.7,70.0,0.0,34.0,1.4,-3.4,50000.0,291.0,12.4,8.7,1
2019,2,17,1,2.0,1004.9,69.0,0.0,34.0,1.1,-4.0,50000.0,282.0,11.3,8.0,1
2019,2,17,2,0.0,1005.3,70.0,0.0,34.0,0.6,-4.2,50000.0,285.0,10.8,8.0,1
2019,2,17,3,0.0,1005.7,72.0,0.0,34.0,0.3,-4.2,50000.0,287.0,13.0,7.6,1
2019,2,17,4,0.0,1006.3,71.0,0.0,34.0,0.3,-4.4,50000.0,295.0,12.0,9.0,1
2019,2,17,5,0.0,1007.2,71.0,0.0,34.0,0.1,-4.5,50000.0,298.0,10.8,7.4,1
2019,2,17,6,0.0,1008.3,71.0,0.0,34.0,0.0,-4.7,50000.0,298.0,9.9,7.2,1
2019,2,17,7,0.0,1009.6,72.0,0.0,34.0,-0.1,-4.6,50000.0,295.0,8.8,6.8,1
2019,2,17,8,0.0,1010.6,69.0,0.0,34.0,0.6,-4.3,50000.0,298.0,9.5,7.0,1
2019,2,17,9,0.0,1011.5,64.0,0.0,34.0,1.8,-4.3,49940.0,311.0,10.8,6.2,1
2019,2,17,10,0.0,1012.3,61.0,0.0,34.0,2.5,-4.3,43420.0,305.0,8.5,6.5,1
2019,2,17,11,0.0,1013.6,58.0,0.0,34.0,3.0,-4.5,50000.0,299.0,10.2,7.6,1
2019,2,17,12,0.0,1014.5,57.0,0.0,34.0,3.3,-4.5,50000.0,302.0,9.6,7.0,1
2019,2,17,13,0.0,1015.4,55.0,0.0,34.0,3.4,-4.8,50000.0,312.0,7.5,4.9,1
2019,2,17,14,0.0,1016.3,55.0,0.0,34.0,2.8,-5.3,50000.0,328.0,9.4,6.6,1
2019,2,17,15,0.0,1017.4,57.0,0.0,34.0,2.0,-5.6,50000.0,320.0,5.4,3.9,1
2019,2,17,16,0.0,1018.4,64.0,0.0,34.0,0.4,-5.7,50000.0,299.0,5.9,4.7,1
2019,2,17,17,0.0,1019.3,73.0,0.0,34.0,-1.3,-5.5,50000.0,298.0,5.0,4.1,1
2019,2,17,18,0.0,1020.1,69.0,0.0,34.0,-0.8,-5.8,50000.0,313.0,5.3,4.2,1
2019,2,17,19,0.0,1020.6,69.0,0.0,34.0,-1.2,-6.2,48390.0,320.0,4.8,3.7,1
2019,2,17,20,1.0,1021.0,74.0,0.0,34.0,-2.7,-6.7,50000.0,340.0,5.2,4.4,1
2019,2,17,21,7.0,1021.5,72.0,0.0,34.0,-2.3,-6.7,50000.0,331.0,3.4,2.8,1
2019,2,17,22,8.0,1022.1,75.0,0.0,34.0,-3.3,-7.2,44520.0,347.0,3.2,2.5,1
2019,2,17,23,7.0,1022.5,80.0,0.0,34.0,-3.6,-6.6,50000.0,298.0,1.8,1.4,1
2019,2,18,0,7.0,1022.3,76.0,0.0,34.0,-3.3,-6.9,50000.0,15.0,2.3,2.1,1
2019,2,18,1,7.0,1022.5,88.0,0.0,34.0,-5.2,-6.8,50000.0,54.0,2.6,2.2,1
2019,2,18,2,8.0,1022.4,87.0,0.0,34.0,-4.9,-6.8,50000.0,99.0,1.8,1.5,1
2019,2,18,3,6.0,1022.5,72.0,0.0,34.0,-3.3,-7.6,50000.0,151.0,3.4,2.3,1
2019,2,18,4,8.0,1022.5,80.0,0.0,34.0,-4.1,-7.1,50000.0,139.0,3.6,2.8,1
2019,2,18,5,7.0,1022.2,78.0,0.0,34.0,-3.2,-6.5,50000.0,149.0,3.4,2.6,1
2019,2,18,6,8.0,1021.8,79.0,0.0,34.0,-1.7,-4.8,50000.0,149.0,5.0,4.0,1
2019,2,18,7,8.0,1021.4,80.0,0.0,34.0,-1.0,-4.0,50000.0,158.0,6.5,4.8,1
2019,2,18,8,8.0,1020.8,77.0,0.0,34.0,-0.4,-3.9,50000.0,181.0,7.4,5.7,1
2019,2,18,9,8.0,1019.8,78.0,0.0,34.0,0.0,-3.4,50000.0,180.0,9.0,6.5,1
2019,2,18,10,8.0,1018.8,80.0,0.0,34.0,0.4,-2.7,50000.0,186.0,8.4,6.1,1
2019,2,18,11,6.0,1017.9,80.0,0.0,34.0,1.1,-2.0,45730.0,193.0,9.3,6.8,1
2019,2,18,12,8.0,1016.9,85.0,0.0,34.0,0.7,-1.6,41350.0,190.0,8.1,6.1,1
2019,2,18,13,8.0,1015.7,83.0,0.0,34.0,1.0,-1.6,50000.0,199.0,9.8,7.5,1
2019,2,18,14,8.0,1014.7,82.0,0.0,34.0,1.2,-1.5,50000.0,197.0,11.3,8.7,1
2019,2,18,15,8.0,1013.5,82.0,0.0,34.0,1.4,-1.4,50000.0,198.0,10.9,8.7,1
2019,2,18,16,8.0,1012.6,84.0,0.0,34.0,1.7,-0.7,50000.0,192.0,9.4,6.1,1
2019,2,18,17,8.0,1011.2,92.0,0.0,34.0,2.1,0.9,50000.0,220.0,14.1,10.0,1
2019,2,18,18,8.0,1009.9,97.0,0.0,34.0,1.8,1.4,35200.0,217.0,12.5,9.3,1
2019,2,18,19,8.0,1009.0,98.0,0.0,34.0,1.8,1.5,23170.0,224.0,13.3,9.3,1
2019,2,18,20,8.0,1008.4,99.0,0.0,34.0,1.5,1.4,3790.0,229.0,11.4,8.5,1
2019,2,18,21,8.0,1007.7,100.0,0.0,33.0,1.4,1.4,3850.0,224.0,9.6,7.0,1
2019,2,18,22,8.0,1007.1,100.0,0.0,34.0,1.5,1.5,1850.0,226.0,13.0,8.2,1
2019,2,18,23,8.0,1006.8,100.0,0.0,33.0,1.6,1.6,1610.0,231.0,9.3,6.7,1
2019,2,19,0,9.0,1006.2,100.0,0.0,33.0,1.5,1.5,450.0,222.0,9.6,7.1,1
2019,2,19,1,9.0,1005.6,100.0,0.0,33.0,1.5,1.5,480.0,222.0,10.4,7.2,1
2019,2,19,2,9.0,1005.2,100.0,0.0,33.0,1.5,1.5,330.0,227.0,9.3,7.0,1
2019,2,19,3,9.0,1004.4,100.0,0.0,32.0,1.4,1.4,290.0,216.0,9.0,6.4,1
2019,2,19,4,9.0,1003.8,100.0,0.0,33.0,1.3,1.3,270.0,214.0,8.3,6.4,1
2019,2,19,5,9.0,1003.2,100.0,0.0,33.0,1.3,1.3,310.0,211.0,7.4,5.9,1
2019,2,19,6,9.0,1002.9,100.0,0.0,33.0,1.4,1.4,330.0,216.0,8.6,6.0,1
2019,2,19,7,9.0,1002.6,100.0,0.0,33.0,1.5,1.4,340.0,220.0,8.1,5.5,1
2019,2,19,8,9.0,1001.8,100.0,0.0,33.0,1.4,1.4,450.0,212.0,8.4,5.5,1
2019,2,19,9,9.0,1000.9,100.0,0.0,33.0,1.4,1.4,290.0,202.0,9.0,5.6,1
2019,2,19,10,9.0,999.7,100.0,0.0,32.0,1.4,1.4,280.0,201.0,10.5,7.7,1
2019,2,19,11,8.0,999.1,100.0,0.0,32.0,1.6,1.6,990.0,219.0,7.8,5.7,1
2019,2,19,12,8.0,998.0,100.0,0.0,32.0,1.5,1.5,2920.0,211.0,10.3,7.5,1
2019,2,19,13,9.0,996.8,100.0,0.0,32.0,1.5,1.5,610.0,219.0,9.8,7.1,1
2019,2,19,14,8.0,995.9,100.0,0.7,32.0,1.3,1.3,2580.0,208.0,6.7,5.4,1
2019,2,19,15,8.0,994.9,100.0,1.0,32.0,1.2,1.2,5580.0,209.0,7.2,5.3,1
2019,2,19,16,8.0,994.1,100.0,0.5,32.0,1.4,1.4,3350.0,218.0,6.1,4.4,1
2019,2,19,17,8.0,993.7,100.0,0.8,32.0,1.2,1.2,5250.0,232.0,5.9,4.8,1
2019,2,19,18,8.0,992.9,100.0,0.0,32.0,1.4,1.4,6100.0,217.0,5.9,4.9,1
2019,2,19,19,8.0,992.6,100.0,0.0,32.0,1.7,1.7,5240.0,230.0,6.7,4.9,1
2019,2,19,20,8.0,992.2,100.0,0.0,31.0,1.7,1.7,1580.0,232.0,6.1,4.7,1
2019,2,19,21,8.0,991.8,100.0,0.0,31.0,1.9,1.9,2470.0,232.0,6.0,4.2,1
2019,2,19,22,8.0,991.5,100.0,0.0,31.0,1.9,1.9,3300.0,234.0,5.2,3.9,1
2019,2,19,23,8.0,991.0,100.0,0.0,31.0,1.9,1.9,2100.0,235.0,5.9,4.2,1
2019,2,20,0,8.0,990.8,100.0,0.0,30.0,1.8,1.8,3490.0,240.0,5.1,3.9,1
2019,2,20,1,8.0,990.5,100.0,0.0,31.0,1.9,1.9,6980.0,247.0,6.0,4.4,1
2019,2,20,2,8.0,990.3,100.0,0.0,31.0,1.9,1.9,9840.0,247.0,6.5,4.5,1
2019,2,20,3,8.0,990.2,100.0,0.0,31.0,1.9,1.9,38560.0,254.0,5.7,4.2,1
2019,2,20,4,8.0,990.0,98.0,0.0,31.0,2.1,1.8,50000.0,262.0,7.2,5.0,1
2019,2,20,5,8.0,989.9,96.0,0.0,31.0,1.9,1.3,50000.0,262.0,8.4,5.6,1
2019,2,20,6,8.0,989.8,94.0,0.0,31.0,1.7,0.8,50000.0,272.0,8.2,6.1,1
2019,2,20,7,8.0,989.9,96.0,0.0,31.0,1.4,0.8,21770.0,276.0,9.0,6.2,1
2019,2,20,8,8.0,990.4,94.0,0.0,31.0,1.2,0.3,12790.0,280.0,11.7,8.4,1
2019,2,20,9,8.0,991.5,94.0,0.0,31.0,0.3,-0.6,9770.0,296.0,12.1,9.2,1
2019,2,20,10,8.0,993.8,81.0,0.0,31.0,-1.7,-4.6,13720.0,316.0,16.9,11.1,1
2019,2,20,11,8.0,994.9,78.0,0.0,31.0,-3.0,-6.2,8730.0,319.0,15.7,10.7,1
2019,2,20,12,8.0,996.2,72.0,0.0,31.0,-2.9,-7.3,23420.0,325.0,15.2,10.3,1
2019,2,20,13,8.0,997.6,72.0,0.0,31.0,-3.5,-7.8,10020.0,321.0,18.5,11.4,1
2019,2,20,14,7.0,999.4,67.0,0.0,31.0,-3.3,-8.6,45310.0,319.0,18.4,10.3,1
2019,2,20,15,7.0,1000.8,66.0,0.0,31.0,-3.7,-9.0,42220.0,326.0,17.4,11.4,1
2019,2,20,16,8.0,1002.6,67.0,0.0,31.0,-3.9,-9.1,32770.0,326.0,15.9,10.4,1
2019,2,20,17,7.0,1004.0,67.0,0.0,31.0,-4.1,-9.3,50000.0,332.0,16.5,10.3,1
2019,2,20,18,4.0,1005.4,62.0,0.0,31.0,-4.7,-10.8,39340.0,340.0,21.9,13.4,1
2019,2,20,19,7.0,1007.4,64.0,0.0,31.0,-4.9,-10.7,50000.0,332.0,18.4,10.5,1
2019,2,20,20,6.0,1008.6,67.0,0.0,31.0,-5.4,-10.5,49990.0,336.0,15.3,10.7,1
2019,2,20,21,7.0,1010.1,69.0,0.0,31.0,-5.5,-10.3,50000.0,333.0,12.8,8.1,1
2019,2,20,22,3.0,1011.3,67.0,0.0,31.0,-5.6,-10.8,50000.0,332.0,13.1,9.1,1
2019,2,20,23,0.0,1012.9,68.0,0.0,31.0,-6.0,-11.0,50000.0,325.0,12.0,8.0,1
2019,2,21,0,0.0,1014.2,71.0,0.0,31.0,-6.6,-11.1,50000.0,332.0,10.5,7.3,1
2019,2,21,1,0.0,1015.3,71.0,0.0,31.0,-7.1,-11.5,50000.0,322.0,8.5,6.3,1
2019,2,21,2,0.0,1016.5,70.0,0.0,31.0,-7.5,-12.1,50000.0,328.0,9.1,6.2,1
2019,2,21,3,0.0,1017.4,71.0,0.0,31.0,-8.0,-12.4,50000.0,336.0,7.9,6.2,1
2019,2,21,4,0.0,1018.3,70.0,0.0,31.0,-8.4,-12.8,50000.0,345.0,8.0,6.2,1
2019,2,21,5,0.0,1019.3,70.0,0.0,31.0,-8.9,-13.4,50000.0,336.0,8.3,6.0,1
2019,2,21,6,0.0,1020.1,70.0,0.0,31.0,-9.4,-13.8,50000.0,338.0,8.1,6.1,1
2019,2,21,7,0.0,1020.9,70.0,0.0,31.0,-9.1,-13.5,50000.0,353.0,8.6,5.3,1
2019,2,21,8,0.0,1022.0,66.0,0.0,31.0,-8.3,-13.6,50000.0,351.0,7.5,5.2,1
2019,2,21,9,0.0,1022.8,63.0,0.0,31.0,-7.3,-13.1,50000.0,345.0,7.0,5.1,1
2019,2,21,10,0.0,1023.5,59.0,0.0,31.0,-6.4,-13.1,47890.0,343.0,6.7,4.7,1
2019,2,21,11,0.0,1024.0,47.0,0.0,31.0,-5.6,-15.2,50000.0,7.0,8.6,5.9,1
2019,2,21,12,0.0,1024.4,45.0,0.0,31.0,-5.0,-15.1,50000.0,6.0,7.6,5.6,1
2019,2,21,13,0.0,1025.1,46.0,0.0,31.0,-4.8,-14.6,50000.0,355.0,6.9,5.4,1
2019,2,21,14,0.0,1025.7,48.0,0.0,31.0,-5.0,-14.3,50000.0,350.0,6.2,4.6,1
2019,2,21,15,0.0,1026.5,48.0,0.0,31.0,-5.6,-14.9,50000.0,359.0,7.4,5.0,1
2019,2,21,16,0.0,1027.6,57.0,0.0,31.0,-7.2,-14.2,50000.0,341.0,4.5,3.7,1
2019,2,21,17,0.0,1028.6,59.0,0.0,31.0,-8.1,-14.7,50000.0,359.0,3.8,3.3,1
2019,2,21,18,0.0,1029.4,62.0,0.0,31.0,-8.8,-14.8,49870.0,354.0,5.2,4.5,1
2019,2,21,19,0.0,1030.4,64.0,0.0,31.0,-9.4,-15.0,45360.0,353.0,5.2,4.4,1
2019,2,21,20,0.0,1031.1,66.0,0.0,31.0,-9.9,-15.0,47970.0,355.0,5.0,4.2,1
2019,2,21,21,0.0,1032.4,66.0,0.0,31.0,-9.9,-15.1,50000.0,357.0,5.3,4.6,1
2019,2,21,22,0.0,1033.5,68.0,0.0,31.0,-10.3,-15.0,50000.0,359.0,5.2,4.3,1
2019,2,21,23,0.0,1034.1,71.0,0.0,31.0,-10.6,-14.9,46070.0,356.0,5.3,4.4,1
2019,2,22,0,0.0,1034.9,73.0,0.0,31.0,-11.1,-15.0,50000.0,354.0,5.9,4.8,1
2019,2,22,1,0.0,1035.7,76.0,0.0,31.0,-11.6,-14.9,50000.0,350.0,5.5,4.4,1
2019,2,22,2,0.0,1036.4,78.0,0.0,31.0,-12.0,-15.0,50000.0,353.0,5.7,4.7,1
2019,2,22,3,0.0,1037.5,81.0,0.0,31.0,-12.4,-15.1,50000.0,344.0,5.9,4.6,1
2019,2,22,4,0.0,1038.4,82.0,0.0,31.0,-12.9,-15.3,50000.0,354.0,4.9,3.7,1
2019,2,22,5,0.0,1039.1,84.0,0.0,31.0,-13.3,-15.5,50000.0,359.0,4.9,3.5,1
2019,2,22,6,0.0,1040.0,84.0,0.0,31.0,-13.4,-15.5,38310.0,349.0,5.8,4.5,1
2019,2,22,7,0.0,1040.8,81.0,0.0,31.0,-12.6,-15.2,50000.0,352.0,3.9,2.7,1
2019,2,22,8,0.0,1041.6,74.0,0.0,31.0,-10.9,-14.7,50000.0,355.0,3.7,2.5,1
2019,2,22,9,0.0,1042.2,65.0,0.0,31.0,-8.9,-14.3,50000.0,332.0,2.5,2.1,1
2019,2,22,10,0.0,1042.3,56.0,0.0,31.0,-6.7,-14.0,39990.0,299.0,2.3,1.5,1
2019,2,22,11,0.0,1042.2,51.0,0.0,31.0,-5.7,-14.2,41560.0,276.0,3.1,2.5,1
2019,2,22,12,0.0,1042.2,49.0,0.0,31.0,-4.3,-13.4,45360.0,272.0,3.5,2.5,1
2019,2,22,13,0.0,1041.8,39.0,0.0,31.0,-3.0,-14.9,50000.0,275.0,2.0,1.1,1
2019,2,22,14,0.0,1041.3,40.0,0.0,31.0,-2.9,-14.8,50000.0,283.0,1.6,1.0,1
2019,2,22,15,0.0,1040.8,44.0,0.0,31.0,-4.9,-15.3,50000.0,242.0,4.8,3.7,1
2019,2,22,16,0.0,1040.4,46.0,0.0,31.0,-5.4,-15.2,50000.0,247.0,5.1,4.2,1
2019,2,22,17,1.0,1039.9,55.0,0.0,31.0,-6.6,-14.2,50000.0,211.0,5.1,4.6,1
2019,2,22,18,8.0,1039.5,56.0,0.0,31.0,-6.0,-13.3,50000.0,237.0,7.1,5.0,1
2019,2,22,19,7.0,1039.0,58.0,0.0,31.0,-6.3,-13.2,48150.0,240.0,6.2,4.6,1
2019,2,22,20,2.0,1037.8,67.0,0.0,31.0,-6.1,-11.3,50000.0,226.0,5.6,4.2,1
2019,2,22,21,8.0,1036.9,73.0,0.0,31.0,-4.9,-8.9,50000.0,232.0,6.0,4.0,1
2019,2,22,22,8.0,1035.7,77.0,0.0,31.0,-3.6,-7.0,50000.0,227.0,8.3,6.3,1
2019,2,22,23,8.0,1034.6,79.0,0.0,31.0,-2.6,-5.7,50000.0,231.0,9.5,6.9,1
2019,2,23,0,8.0,1033.6,81.0,0.0,31.0,-2.0,-4.8,12960.0,237.0,10.0,7.1,1
2019,2,23,1,7.0,1032.6,95.0,1.0,31.0,-2.3,-3.0,2470.0,237.0,8.2,6.4,1
2019,2,23,2,8.0,1030.9,97.0,1.3,31.0,-1.4,-1.8,4580.0,237.0,9.2,6.6,1
2019,2,23,3,8.0,1030.4,97.0,0.2,32.0,-1.0,-1.4,2490.0,259.0,8.5,6.3,1
2019,2,23,4,8.0,1029.3,94.0,0.0,32.0,-0.7,-1.5,50000.0,257.0,10.7,7.5,1
2019,2,23,5,8.0,1028.6,95.0,0.0,32.0,-0.7,-1.4,50000.0,262.0,10.8,7.2,1
2019,2,23,6,8.0,1028.6,93.0,0.0,32.0,-0.6,-1.6,36820.0,278.0,11.2,8.3,1
2019,2,23,7,8.0,1028.2,94.0,0.0,32.0,-0.7,-1.5,50000.0,275.0,10.6,7.5,1
2019,2,23,8,8.0,1027.8,94.0,0.0,32.0,-0.4,-1.2,50000.0,267.0,9.5,6.7,1
2019,2,23,9,8.0,1027.7,94.0,0.0,32.0,0.0,-0.9,50000.0,274.0,9.8,7.2,1
2019,2,23,10,8.0,1027.1,94.0,0.0,32.0,0.6,-0.3,50000.0,276.0,9.5,7.2,1
2019,2,23,11,8.0,1027.1,93.0,0.0,32.0,1.3,0.3,43100.0,278.0,8.8,7.2,1
2019,2,23,12,4.0,1026.6,91.0,0.0,32.0,2.2,0.8,50000.0,287.0,9.8,7.2,1
2019,2,23,13,0.0,1026.3,88.0,0.0,32.0,2.9,1.1,50000.0,286.0,7.2,5.1,1
2019,2,23,14,0.0,1025.7,84.0,0.0,32.0,3.8,1.5,50000.0,277.0,7.5,5.6,1
2019,2,23,15,0.0,1025.7,86.0,0.0,32.0,3.9,1.7,50000.0,272.0,7.6,6.1,1
2019,2,23,16,0.0,1026.2,88.0,0.0,32.0,3.6,1.7,50000.0,269.0,7.3,5.1,1
2019,2,23,17,0.0,1026.2,90.0,0.0,32.0,2.5,1.0,50000.0,277.0,5.3,4.2,1
2019,2,23,18,0.0,1026.2,92.0,0.0,31.0,2.2,1.0,50000.0,260.0,4.9,3.8,1
2019,2,23,19,8.0,1026.1,92.0,0.0,32.0,2.3,1.1,50000.0,283.0,5.6,4.7,1
2019,2,23,20,7.0,1025.8,94.0,0.0,32.0,2.0,1.1,50000.0,287.0,5.0,4.3,1
2019,2,23,21,8.0,1025.7,94.0,0.0,32.0,2.3,1.4,50000.0,261.0,4.1,3.3,1
2019,2,23,22,4.0,1026.1,94.0,0.0,32.0,2.0,1.2,50000.0,274.0,6.4,4.5,1
2019,2,23,23,7.0,1025.5,94.0,0.0,32.0,1.6,0.8,48130.0,274.0,4.6,3.9,1
2019,2,24,0,6.0,1025.1,92.0,0.0,32.0,1.6,0.4,50000.0,275.0,5.6,4.6,1
2019,2,24,1,8.0,1024.5,94.0,0.0,32.0,1.2,0.3,50000.0,259.0,5.4,4.3,1
2019,2,24,2,3.0,1024.5,98.0,0.0,32.0,0.0,-0.3,50000.0,237.0,4.5,3.7,1
2019,2,24,3,6.0,1024.2,98.0,0.0,32.0,0.1,-0.2,50000.0,243.0,3.9,3.5,1
2019,2,24,4,4.0,1023.5,99.0,0.0,32.0,-0.6,-0.7,50000.0,220.0,3.4,2.9,1
2019,2,24,5,6.0,1022.9,99.0,0.0,32.0,-0.1,-0.2,45380.0,212.0,4.6,4.1,1
2019,2,24,6,7.0,1022.9,98.0,0.0,32.0,0.4,0.1,50000.0,240.0,6.5,4.8,1
2019,2,24,7,5.0,1021.3,97.0,0.0,31.0,0.5,0.0,50000.0,207.0,4.5,3.8,1
2019,2,24,8,5.0,1020.6,96.0,0.0,31.0,1.6,1.0,44930.0,218.0,6.4,5.0,1
2019,2,24,9,8.0,1020.0,98.0,0.0,32.0,1.5,1.3,15120.0,238.0,7.3,5.5,1
2019,2,24,10,8.0,1018.7,98.0,0.0,32.0,1.6,1.3,18050.0,240.0,10.3,8.0,1
2019,2,24,11,8.0,1018.1,100.0,0.0,32.0,1.6,1.6,7990.0,250.0,7.8,5.8,1
2019,2,24,12,8.0,1016.9,98.0,0.0,31.0,2.1,1.9,21530.0,247.0,8.8,6.0,1
2019,2,24,13,8.0,1016.8,96.0,0.0,31.0,2.6,2.0,36580.0,264.0,9.6,6.8,1
2019,2,24,14,8.0,1016.8,93.0,0.0,31.0,2.7,1.7,50000.0,287.0,7.9,6.1,1
2019,2,24,15,1.0,1017.4,91.0,0.0,31.0,3.3,1.9,50000.0,293.0,9.0,7.1,1
2019,2,24,16,3.0,1017.4,83.0,0.0,31.0,4.3,1.6,50000.0,302.0,7.6,5.6,1
2019,2,24,17,0.0,1017.8,85.0,0.0,31.0,3.5,1.2,50000.0,282.0,8.4,6.3,1
2019,2,24,18,0.0,1017.9,82.0,0.0,31.0,3.4,0.6,50000.0,289.0,9.4,7.4,1
2019,2,24,19,0.0,1017.9,75.0,0.0,31.0,3.6,-0.4,50000.0,295.0,10.9,8.2,1
2019,2,24,20,0.0,1017.5,70.0,0.0,31.0,3.7,-1.2,50000.0,285.0,10.8,8.0,1
2019,2,24,21,0.0,1017.1,70.0,0.0,31.0,3.5,-1.6,50000.0,297.0,11.8,8.6,1
2019,2,24,22,0.0,1016.4,64.0,0.0,31.0,4.4,-1.8,50000.0,291.0,11.7,8.9,1
2019,2,24,23,0.0,1015.5,64.0,0.0,31.0,4.4,-1.9,50000.0,291.0,14.3,10.5,1
2019,2,25,0,0.0,1014.8,66.0,0.0,31.0,4.1,-1.7,50000.0,293.0,14.8,11.5,1
2019,2,25,1,0.0,1014.3,64.0,0.0,31.0,4.5,-1.8,50000.0,300.0,16.9,12.5,1
2019,2,25,2,6.0,1014.4,65.0,0.0,31.0,4.2,-1.7,50000.0,305.0,16.8,11.9,1
2019,2,25,3,7.0,1014.4,66.0,0.0,31.0,4.3,-1.6,48750.0,305.0,14.9,10.9,1
2019,2,25,4,7.0,1013.9,67.0,0.0,31.0,4.2,-1.4,50000.0,306.0,19.0,12.0,1
2019,2,25,5,0.0,1014.2,67.0,0.0,31.0,3.9,-1.6,42520.0,306.0,18.8,12.7,1
2019,2,25,6,0.0,1014.1,67.0,0.0,31.0,4.0,-1.6,48140.0,309.0,15.9,11.4,1
2019,2,25,7,7.0,1014.1,63.0,0.0,31.0,4.7,-1.7,40640.0,311.0,15.5,10.8,1
2019,2,25,8,0.0,1014.2,62.0,0.0,31.0,4.9,-1.7,41610.0,315.0,14.2,9.8,1
2019,2,25,9,0.0,1013.8,56.0,0.0,31.0,5.9,-2.2,44220.0,322.0,18.8,10.6,1
2019,2,25,10,0.0,1014.4,55.0,0.0,31.0,6.2,-2.1,46860.0,327.0,15.4,10.2,1
2019,2,25,11,0.0,1014.7,53.0,0.0,31.0,6.8,-2.2,40910.0,326.0,14.5,9.9,1
2019,2,25,12,0.0,1016.0,54.0,0.0,31.0,6.6,-2.0,43620.0,331.0,13.6,9.2,1
2019,2,25,13,0.0,1015.3,54.0,0.0,31.0,6.7,-2.0,50000.0,325.0,13.0,8.0,1
2019,2,25,14,0.0,1015.7,55.0,0.0,31.0,6.3,-2.2,44380.0,313.0,11.2,7.2,1
2019,2,25,15,0.0,1016.0,61.0,0.0,31.0,5.0,-1.9,50000.0,308.0,6.4,5.0,1
2019,2,25,16,3.0,1015.9,67.0,0.0,31.0,3.9,-1.7,50000.0,290.0,7.3,5.4,1
